SURVEY,YEAR,STRATUM,LENGTH,SPECIES_CODE,FREQUENCY
AI,2016,624,44,30020,31748
AI,2016,214,18,30020,102023
AI,2016,594,21,30020,49114
AI,2016,224,37,30020,40748
AI,2000,314,31,30020,102535
AI,2000,314,26,30020,120270
AI,2000,313,34,30020,10975
AI,2000,623,33,30020,4415
AI,1994,224,39,30020,78121
AI,1994,224,41,30020,84374
AI,1994,224,42,30020,119974
AI,1994,224,43,30020,20599
AI,1994,224,44,30020,68420
AI,1994,224,45,30020,48626
AI,1994,224,46,30020,23120
AI,1994,224,47,30020,20599
AI,1994,224,48,30020,28964
AI,1994,224,49,30020,7575
AI,1994,224,51,30020,7970
AI,1994,224,52,30020,7970
AI,1994,224,53,30020,23911
AI,1994,224,54,30020,7575
AI,1994,224,55,30020,17140
AI,1994,224,56,30020,20994
AI,1994,224,58,30020,7970
AI,1994,224,61,30020,7970
AI,2000,794,27,30020,50747
AI,2000,223,27,30020,6004
AI,2000,413,39,30020,22490
AI,2000,614,42,30020,23843
AI,2000,793,30,30020,33808
AI,2000,313,33,30020,16463
AI,2000,623,37,30020,4415
AI,2000,324,21,30020,5040
AI,2000,213,36,30020,16662
AI,2000,794,21,30020,7780
AI,2000,794,46,30020,7780
AI,2000,721,26,30152,3911
AI,2000,624,41,30152,11191
AI,2000,721,36,30152,3911
AI,2000,614,33,30020,11921
AI,2004,424,30,30020,18473
AI,2004,424,40,30020,45967
AI,2004,424,18,30020,9021
AI,2004,424,22,30020,28582
AI,2004,424,23,30020,9021
AI,2004,424,24,30020,9021
AI,2004,424,25,30020,18042
AI,2004,424,26,30020,63148
AI,2004,424,27,30020,9021
AI,2004,424,28,30020,54127
AI,2004,424,29,30020,19992
AI,1994,214,9,30020,28846
AI,1994,214,20,30020,567255
AI,1994,214,30,30020,272415
AI,1994,214,40,30020,58007
AI,1994,214,50,30020,7089
AI,1994,214,11,30020,28846
AI,1994,214,12,30020,57691
AI,1994,214,13,30020,59251
AI,1994,214,14,30020,115383
AI,1994,214,15,30020,461531
AI,1994,214,16,30020,173074
AI,1994,214,17,30020,125518
AI,1994,214,18,30020,127078
AI,1994,214,19,30020,367978
AI,1994,214,21,30020,530917
AI,1994,214,22,30020,519222
AI,1994,214,23,30020,207522
AI,1994,214,24,30020,115456
AI,1994,214,25,30020,115383
AI,1994,214,26,30020,103120
AI,1994,214,27,30020,232238
AI,1994,214,28,30020,174673
AI,1994,214,29,30020,178906
AI,1994,214,31,30020,168757
AI,1994,214,32,30020,147893
AI,1994,214,33,30020,230291
AI,1994,214,34,30020,195765
AI,1994,214,35,30020,173377
AI,1994,214,36,30020,184560
AI,1994,214,37,30020,118658
AI,1994,214,38,30020,138967
AI,1994,214,39,30020,83039
AI,1994,214,41,30020,97343
AI,1994,214,42,30020,182632
AI,1994,214,43,30020,29565
AI,1994,214,44,30020,58007
AI,1994,214,45,30020,39297
AI,1994,214,46,30020,14581
AI,1994,214,48,30020,43830
AI,1994,214,49,30020,7492
AI,1994,214,55,30020,35935
AI,1994,214,56,30020,14178
AI,1994,214,65,30020,28846
AI,2004,412,39,30152,14214
AI,2004,412,41,30152,45991
AI,2004,412,42,30152,62915
AI,2004,213,52,30020,3223
AI,2004,213,53,30020,3223
AI,2004,213,55,30020,2681
AI,2004,421,40,30152,11459
AI,1994,624,40,30020,13973
AI,1994,624,57,30020,13973
AI,2004,412,43,30152,46667
AI,2004,412,44,30152,27757
AI,2004,412,45,30152,10164
AI,2004,412,46,30152,8118
AI,2004,214,6,30020,12618
AI,2004,214,7,30020,15016
AI,2004,214,8,30020,12618
AI,2004,214,9,30020,57667
AI,2004,214,20,30020,350282
AI,2004,214,30,30020,559228
AI,2004,214,40,30020,428052
AI,2004,214,50,30020,73671
AI,2004,214,11,30020,15016
AI,2004,214,12,30020,19935
AI,2004,214,13,30020,32500
AI,2004,214,14,30020,22357
AI,2004,324,33,30020,31727
AI,2004,324,34,30020,4395
AI,2004,324,35,30020,19055
AI,2004,324,36,30020,17299
AI,2004,324,37,30020,21239
AI,2004,324,38,30020,8490
AI,2004,324,39,30020,42919
AI,2004,324,41,30020,40315
AI,2004,324,42,30020,8640
AI,2004,324,43,30020,27545
AI,2004,324,44,30020,35039
AI,2004,324,45,30020,31471
AI,2004,324,46,30020,27001
AI,2004,324,47,30020,14386
AI,2004,324,48,30020,36106
AI,2004,324,49,30020,8265
AI,2004,324,51,30020,4588
AI,2004,324,52,30020,4245
AI,2004,324,53,30020,13178
AI,2004,324,57,30020,3921
AI,2004,324,58,30020,4245
AI,2004,324,67,30020,3921
AI,2004,324,42,30152,4355
AI,2004,411,36,30152,16079
AI,2004,424,31,30020,19561
AI,2004,424,32,30020,55646
AI,2004,424,34,30020,73688
AI,2004,424,35,30020,18903
AI,2004,424,36,30020,19992
AI,2004,424,37,30020,9452
AI,2004,424,38,30020,27494
AI,2004,424,39,30020,19561
AI,2004,424,41,30020,10540
AI,2004,424,42,30020,9021
AI,2004,424,43,30020,30532
AI,2004,424,44,30020,29013
AI,2004,424,45,30020,10540
AI,2004,424,46,30020,29013
AI,2002,793,30,30020,37331
AI,2002,793,40,30020,3297
AI,2002,793,23,30020,2733
AI,2002,793,24,30020,6593
AI,2002,793,26,30020,9326
AI,2002,793,27,30020,14254
AI,2002,793,28,30020,21385
AI,2002,793,29,30020,21975
AI,2002,793,31,30020,41729
AI,2002,793,32,30020,69143
AI,2002,793,33,30020,65309
AI,2002,793,34,30020,73508
AI,2002,793,35,30020,27978
AI,2002,793,36,30020,36203
AI,2002,793,37,30020,6646
AI,2002,793,38,30020,9916
AI,2002,793,39,30020,3323
AI,2002,793,41,30020,6593
AI,2002,793,42,30020,3297
AI,2002,793,43,30020,3297
AI,2002,793,45,30020,3297
AI,2002,793,46,30020,3323
AI,2004,213,20,30020,30340
AI,2004,213,30,30020,144114
AI,2004,213,40,30020,37252
AI,2004,213,50,30020,8897
AI,2004,213,14,30020,3223
AI,2004,213,16,30020,3223
AI,2004,213,17,30020,9669
AI,2004,213,18,30020,19050
AI,2004,213,19,30020,8585
AI,2004,213,21,30020,25237
AI,2004,213,22,30020,12829
AI,2004,213,23,30020,37652
AI,2004,213,24,30020,31332
AI,2004,213,25,30020,55739
AI,2004,213,26,30020,63418
AI,2004,213,27,30020,57168
AI,2004,213,28,30020,86991
AI,2004,213,29,30020,96372
AI,2004,213,31,30020,130137
AI,2004,213,32,30020,83106
AI,2004,213,33,30020,125663
AI,2004,213,34,30020,87008
AI,2004,213,35,30020,89853
AI,2004,213,36,30020,52022
AI,2004,213,37,30020,90043
AI,2004,213,38,30020,38351
AI,2004,213,39,30020,39606
AI,2004,213,41,30020,30440
AI,2004,213,42,30020,30248
AI,2004,213,43,30020,18024
AI,2004,213,44,30020,22974
AI,2004,213,45,30020,12120
AI,2004,213,46,30020,8522
AI,2004,413,30,30020,23969
AI,2004,413,40,30020,21073
AI,1994,212,40,30020,8314
AI,1994,212,22,30020,8314
AI,1994,212,27,30020,16628
AI,1994,212,31,30020,3545
AI,1994,212,34,30020,8314
AI,1994,212,35,30020,8314
AI,1994,212,36,30020,8314
AI,1994,212,37,30020,41570
AI,1994,212,38,30020,8314
AI,1994,212,39,30020,16628
AI,1994,212,41,30020,8314
AI,1994,212,43,30020,8314
AI,1994,212,44,30020,16628
AI,1994,212,45,30020,16628
AI,2004,314,27,30020,222362
AI,2004,314,28,30020,225649
AI,2004,314,29,30020,238501
AI,2004,314,31,30020,222362
AI,2004,314,32,30020,199946
AI,2004,314,33,30020,122538
AI,2004,314,34,30020,16139
AI,2004,314,35,30020,122538
AI,2004,314,36,30020,64557
AI,2004,314,37,30020,80696
AI,2004,314,38,30020,80696
AI,2004,314,39,30020,48418
AI,2004,314,41,30020,57981
AI,2004,314,42,30020,16139
AI,2004,314,43,30020,16139
AI,2004,314,44,30020,74656
AI,2004,314,45,30020,16139
AI,2004,314,46,30020,28991
AI,2004,314,47,30020,57981
AI,2004,314,49,30020,28991
AI,2004,314,51,30020,16675
AI,2004,314,55,30020,16675
AI,2004,314,57,30020,28991
AI,2004,214,15,30020,67353
AI,2004,214,16,30020,105053
AI,2004,214,17,30020,153310
AI,2004,214,18,30020,422920
AI,2004,214,19,30020,410832
AI,2004,214,21,30020,336263
AI,2004,214,22,30020,224439
AI,2004,214,23,30020,449460
AI,2004,214,24,30020,388308
AI,2004,214,25,30020,505755
AI,2004,214,26,30020,628726
AI,2004,214,27,30020,747830
AI,2004,214,28,30020,608272
AI,2004,214,29,30020,680987
AI,2004,214,31,30020,591064
AI,2004,214,32,30020,820697
AI,2004,214,33,30020,657434
AI,2004,214,34,30020,642031
AI,2004,214,35,30020,478448
AI,2004,214,36,30020,345823
AI,2004,214,37,30020,351591
AI,2004,214,38,30020,524298
AI,2004,214,39,30020,558231
AI,2004,214,41,30020,375536
AI,2004,214,42,30020,293152
AI,2004,214,43,30020,242079
AI,2004,214,44,30020,206512
AI,2004,214,45,30020,231202
AI,2004,214,46,30020,214538
AI,2004,214,47,30020,169104
AI,2004,214,48,30020,131532
AI,2004,214,49,30020,134451
AI,2004,214,51,30020,23499
AI,2004,214,52,30020,94132
AI,2004,214,53,30020,69956
AI,2004,214,54,30020,44153
AI,2004,214,56,30020,23499
AI,2004,214,57,30020,12191
AI,2004,214,58,30020,24644
AI,2004,214,59,30020,24644
AI,2004,214,61,30020,24644
AI,2004,214,65,30020,24644
AI,2004,212,30,30020,6333
AI,2004,212,40,30020,11891
AI,2004,212,24,30020,5945
AI,2004,212,26,30020,11260
AI,2004,212,27,30020,18223
AI,2004,212,28,30020,5945
AI,2004,212,29,30020,6333
AI,2004,212,31,30020,29937
AI,2004,212,32,30020,12665
AI,2004,212,33,30020,18223
AI,2004,212,34,30020,5945
AI,2004,212,35,30020,32817
AI,2004,212,37,30020,18610
AI,2004,212,39,30020,5945
AI,2004,212,42,30020,9987
AI,2004,212,44,30020,10595
AI,2004,212,45,30020,4994
AI,2004,212,49,30020,4994
AI,2004,212,54,30020,4994
AI,2004,212,55,30020,4994
AI,2004,413,50,30020,6925
AI,2004,413,19,30020,4916
AI,2004,413,21,30020,2458
AI,2004,413,23,30020,7374
AI,2004,413,24,30020,6928
AI,2004,413,25,30020,6763
AI,2004,413,26,30020,8939
AI,2004,413,27,30020,15702
AI,2004,413,28,30020,8939
AI,2004,413,29,30020,26544
AI,2004,413,31,30020,30459
AI,2004,413,32,30020,53088
AI,2004,413,33,30020,46044
AI,2004,413,34,30020,61152
AI,2004,413,35,30020,30576
AI,2004,413,36,30020,31742
AI,2004,413,37,30020,32572
AI,2004,413,38,30020,18161
AI,2004,413,39,30020,9660
AI,2004,413,41,30020,15312
AI,2004,413,42,30020,19946
AI,2004,413,43,30020,36316
AI,2004,413,44,30020,24697
AI,2004,413,45,30020,25989
AI,2004,413,46,30020,12290
AI,2004,413,47,30020,10114
AI,2004,413,48,30020,4916
AI,2004,413,49,30020,8934
AI,2004,413,52,30020,7207
AI,2004,413,53,30020,2740
AI,2004,413,54,30020,2011
AI,2004,413,40,30152,2172
AI,2004,413,41,30152,4200
AI,2004,413,43,30152,2092
AI,2004,323,43,30152,1139
AI,1994,222,45,30020,2781
AI,1994,222,48,30020,2781
AI,1994,222,51,30020,2781
AI,1994,222,52,30020,5561
AI,1994,222,55,30020,2781
AI,2004,422,40,30152,6320
AI,2004,422,38,30152,10463
AI,2004,422,39,30152,2072
AI,2004,422,41,30152,4248
AI,2004,422,43,30152,2176
AI,2004,422,45,30152,2176
AI,2004,422,46,30152,2176
AI,2004,212,40,30152,19277
AI,2004,212,39,30152,4819
AI,2004,212,41,30152,9639
AI,2004,212,42,30152,38555
AI,2004,212,43,30152,24097
AI,2004,212,44,30152,33735
AI,2004,212,45,30152,9639
AI,2004,212,46,30152,9639
AI,1994,213,30,30020,22853
AI,1994,213,40,30020,15666
AI,1994,213,23,30020,7936
AI,1994,213,24,30020,7936
AI,1994,213,25,30020,19839
AI,1994,213,26,30020,7936
AI,1994,213,28,30020,15871
AI,1994,213,29,30020,7936
AI,1994,213,31,30020,30203
AI,1994,213,32,30020,15803
AI,1994,213,33,30020,49978
AI,1994,213,34,30020,23738
AI,1994,213,35,30020,71968
AI,1994,213,36,30020,50359
AI,1994,213,37,30020,37117
AI,1994,213,38,30020,18817
AI,1994,213,39,30020,11767
AI,1994,213,41,30020,16843
AI,1994,213,42,30020,7799
AI,1994,213,43,30020,10814
AI,1994,213,44,30020,3899
AI,1994,213,45,30020,3899
AI,1994,213,47,30020,10882
AI,1994,213,49,30020,3899
AI,1994,213,55,30020,3968
AI,2000,321,43,30152,8129
AI,2000,722,45,30152,3408
AI,2000,214,23,30020,220355
AI,2004,414,20,30020,32974
AI,2004,414,30,30020,153878
AI,2004,414,40,30020,44289
AI,2004,414,50,30020,11316
AI,2004,414,60,30020,10991
AI,2004,213,47,30020,8610
AI,2004,213,48,30020,15242
AI,2004,213,49,30020,6158
AI,2004,414,17,30020,11316
AI,2004,414,18,30020,11316
AI,2004,414,19,30020,11316
AI,2004,414,21,30020,43965
AI,2004,414,22,30020,65091
AI,2004,414,23,30020,76939
AI,2004,414,24,30020,65948
AI,2004,414,25,30020,88255
AI,2004,414,26,30020,76939
AI,2004,414,27,30020,131895
AI,2004,414,28,30020,87930
AI,2004,414,29,30020,208834
AI,2004,414,31,30020,153022
AI,2004,414,32,30020,75226
AI,2004,414,33,30020,97001
AI,2004,414,34,30020,32117
AI,2004,414,35,30020,43433
AI,2004,414,36,30020,53243
AI,2004,414,37,30020,32974
AI,2004,414,38,30020,31261
AI,2004,414,39,30020,96352
AI,2004,414,41,30020,32117
AI,2004,414,42,30020,51530
AI,2004,414,43,30020,55605
AI,2004,414,44,30020,67245
AI,2004,414,45,30020,33298
AI,2004,414,47,30020,22631
AI,2004,414,48,30020,11316
AI,2004,414,61,30020,10991
AI,2004,412,27,30020,2030
AI,2004,412,29,30020,2030
AI,2004,412,35,30020,2210
AI,2004,412,40,30152,32453
AI,2004,412,33,30152,2028
AI,2004,412,36,30152,6084
AI,2004,412,37,30152,8118
AI,2004,412,38,30152,16896
AI,2004,213,51,30020,2935
AI,2004,324,9,30020,4395
AI,2004,324,20,30020,53318
AI,2004,324,30,30020,26413
AI,2004,324,40,30020,30804
AI,2004,324,50,30020,4395
AI,2004,324,14,30020,8790
AI,2004,324,15,30020,4395
AI,2004,324,16,30020,13572
AI,2004,324,17,30020,31195
AI,2004,324,18,30020,13572
AI,2004,324,19,30020,40134
AI,2004,324,21,30020,106198
AI,2004,324,22,30020,102629
AI,2004,324,23,30020,70961
AI,2004,324,24,30020,98763
AI,2004,324,25,30020,49011
AI,2004,324,26,30020,22598
AI,2004,324,27,30020,17686
AI,2004,324,28,30020,22405
AI,2004,324,29,30020,35589
AI,2004,324,31,30020,30527
AI,2004,324,32,30020,25939
AI,2002,722,40,30152,4306
AI,2002,722,31,30152,4306
AI,2002,722,33,30152,4306
AI,2002,722,37,30152,4306
AI,2002,722,39,30152,4306
AI,2002,722,41,30152,5174
AI,2002,722,44,30152,4306
AI,1994,223,40,30020,3312
AI,1994,223,31,30020,6625
AI,1994,223,34,30020,3345
AI,1994,223,39,30020,6657
AI,1994,223,43,30020,6657
AI,1994,223,44,30020,9970
AI,1994,223,45,30020,6657
AI,1994,223,48,30020,10551
AI,1994,223,51,30020,6657
AI,1994,223,56,30020,6690
AI,1994,224,21,30020,157477
AI,1994,224,22,30020,133553
AI,1994,224,23,30020,87711
AI,1994,224,24,30020,75082
AI,1994,224,25,30020,62191
AI,1994,224,26,30020,136880
AI,1994,224,27,30020,119862
AI,1994,224,28,30020,135679
AI,1994,224,29,30020,168627
AI,1994,224,31,30020,206103
AI,1994,224,32,30020,176462
AI,1994,224,33,30020,209822
AI,1994,224,9,30020,20599
AI,1994,224,10,30020,41197
AI,1994,224,20,30020,213296
AI,1994,224,30,30020,229088
AI,1994,224,40,30020,99522
AI,1994,224,50,30020,20994
AI,1994,224,11,30020,20599
AI,1994,224,12,30020,35748
AI,1994,224,13,30020,22724
AI,1994,224,14,30020,89969
AI,1994,224,15,30020,86116
AI,1994,224,16,30020,63922
AI,1994,224,17,30020,52096
AI,1994,224,18,30020,96346
AI,1994,224,19,30020,186048
AI,1994,224,34,30020,182707
AI,1994,224,35,30020,92331
AI,1994,224,36,30020,96472
AI,1994,224,37,30020,140323
AI,1994,224,38,30020,102438
AI,1997,611,40,30152,55789
AI,1997,611,39,30152,55789
AI,1997,611,41,30152,83684
AI,1997,611,42,30152,83684
AI,1997,611,43,30152,55789
AI,1994,324,22,30020,4699
AI,1994,324,24,30020,4699
AI,1994,324,25,30020,4699
AI,1994,324,28,30020,9398
AI,1994,324,29,30020,15115
AI,1994,324,31,30020,9398
AI,1994,324,32,30020,10416
AI,1994,324,33,30020,15115
AI,1994,324,34,30020,9949
AI,1994,324,35,30020,10416
AI,1994,324,36,30020,17150
AI,1983,594,40,30020,35685
AI,1983,594,27,30020,15783
AI,1983,594,29,30020,15783
AI,1983,594,33,30020,15783
AI,1983,594,34,30020,15783
AI,1983,594,35,30020,31566
AI,1983,594,36,30020,19902
AI,1983,594,38,30020,35685
AI,1983,594,39,30020,15783
AI,1983,594,45,30020,55587
AI,1983,594,46,30020,15783
AI,1983,594,53,30020,15783
AI,1983,594,54,30020,15783
AI,1994,324,37,30020,10416
AI,1994,324,38,30020,5717
AI,1994,324,39,30020,5717
AI,1994,324,43,30020,10416
AI,1994,324,44,30020,10416
AI,1994,324,45,30020,20364
AI,1994,324,46,30020,15546
AI,1994,324,47,30020,25063
AI,1994,324,49,30020,4699
AI,1994,324,51,30020,5717
AI,1983,613,40,30020,811
AI,1983,613,50,30020,811
AI,1983,613,22,30020,1233
AI,1983,613,25,30020,1233
AI,1983,613,29,30020,1233
AI,1983,613,31,30020,811
AI,1983,613,32,30020,811
AI,1983,613,33,30020,3278
AI,1983,613,35,30020,2433
AI,1983,613,36,30020,4899
AI,1983,613,37,30020,2433
AI,1983,613,38,30020,4899
AI,1983,613,39,30020,2433
AI,1983,613,41,30020,1233
AI,1983,613,42,30020,811
AI,1983,613,45,30020,811
AI,1983,613,47,30020,811
AI,1983,613,48,30020,811
AI,1983,424,30,30020,36363
AI,1983,424,40,30020,109089
AI,1983,424,26,30020,36363
AI,1983,424,31,30020,72726
AI,1983,424,33,30020,36363
AI,1983,424,34,30020,109089
AI,1983,424,35,30020,145452
AI,1983,424,36,30020,72726
AI,1983,424,37,30020,72726
AI,1983,424,41,30020,36363
AI,1983,424,42,30020,36363
AI,1983,424,43,30020,36363
AI,1983,424,44,30020,72726
AI,1983,424,45,30020,36363
AI,1994,313,28,30020,1791
AI,1994,313,31,30020,1791
AI,1994,313,34,30020,1791
AI,1994,313,42,30020,1791
AI,1983,624,63,30020,6312
AI,1983,624,66,30020,4509
AI,1983,624,67,30020,4509
AI,1983,624,68,30020,4509
AI,1983,614,30,30020,9714
AI,1983,614,40,30020,4001
AI,1983,614,50,30020,1911
AI,1983,614,21,30020,2090
AI,1983,614,22,30020,637
AI,1983,614,23,30020,2727
AI,1983,614,24,30020,637
AI,1983,614,25,30020,2269
AI,1983,614,26,30020,2727
AI,1983,614,27,30020,7636
AI,1983,614,28,30020,5813
AI,1983,614,29,30020,6449
AI,1983,614,31,30020,7445
AI,1983,614,32,30020,9281
AI,1983,614,33,30020,12342
AI,1983,614,34,30020,13350
AI,1983,614,35,30020,9893
AI,1983,614,36,30020,7179
AI,1983,614,37,30020,8619
AI,1983,614,38,30020,2906
AI,1983,614,39,30020,4001
AI,1983,614,41,30020,1911
AI,1983,614,42,30020,2919
AI,1983,614,43,30020,2090
AI,1983,614,44,30020,2102
AI,1983,614,45,30020,1274
AI,1983,614,46,30020,829
AI,1983,614,47,30020,829
AI,1983,614,48,30020,637
AI,1983,614,49,30020,816
AI,1983,614,51,30020,1274
AI,1983,614,59,30020,637
AI,1983,614,71,30020,816
AI,1983,312,40,30020,1722
AI,1983,312,60,30020,1722
AI,1983,312,34,30020,1722
AI,1983,312,39,30020,3443
AI,1983,312,41,30020,1722
AI,1983,312,42,30020,1722
AI,1983,312,43,30020,1722
AI,1983,312,48,30020,1722
AI,1994,314,9,30020,13264
AI,1994,314,10,30020,33159
AI,1994,314,20,30020,124379
AI,1994,314,30,30020,48468
AI,1994,314,40,30020,52793
AI,1994,314,50,30020,6632
AI,1994,314,12,30020,6632
AI,1994,314,14,30020,33159
AI,1994,314,15,30020,86213
AI,1994,314,16,30020,112740
AI,1994,314,17,30020,66318
AI,1994,314,18,30020,33159
AI,1994,314,19,30020,79582
AI,1994,314,21,30020,110009
AI,1994,314,22,30020,129904
AI,1994,314,23,30020,70218
AI,1994,314,24,30020,35495
AI,1994,314,25,30020,6698
AI,1994,314,26,30020,13264
AI,1994,314,27,30020,10532
AI,1994,314,28,30020,37874
AI,1994,314,29,30020,37243
AI,1994,314,31,30020,77070
AI,1994,314,32,30020,54295
AI,1994,314,33,30020,111823
AI,1994,314,34,30020,142070
AI,1994,314,35,30020,107589
AI,1994,314,36,30020,82554
AI,1994,314,37,30020,100781
AI,1994,314,38,30020,71522
AI,1994,314,39,30020,46546
AI,1994,314,41,30020,10532
AI,1994,314,42,30020,50594
AI,1994,314,43,30020,54501
AI,1994,314,44,30020,28362
AI,1994,314,45,30020,11261
AI,1994,314,46,30020,3900
AI,1994,314,47,30020,7676
AI,1994,314,48,30020,13264
AI,1994,314,49,30020,3900
AI,1994,314,51,30020,6632
AI,1994,314,53,30020,3900
AI,1983,224,30,30020,34053
AI,1983,224,40,30020,8724
AI,1983,224,50,30020,22983
AI,1983,224,21,30020,19794
AI,1983,224,22,30020,16604
AI,1983,224,23,30020,19794
AI,1983,224,24,30020,22983
AI,1983,224,25,30020,40432
AI,1983,224,26,30020,25329
AI,1983,224,27,30020,5535
AI,1983,224,28,30020,19794
AI,1983,224,29,30020,14259
AI,1983,224,31,30020,34053
AI,1983,224,32,30020,28518
AI,1983,224,33,30020,36398
AI,1983,224,34,30020,59382
AI,1983,224,36,30020,11070
AI,1983,224,37,30020,26173
AI,1983,224,38,30020,14259
AI,1983,224,39,30020,45123
AI,1983,224,41,30020,19794
AI,1983,224,42,30020,30863
AI,1983,224,43,30020,11070
AI,1983,224,44,30020,37243
AI,1983,224,46,30020,8724
AI,1983,224,47,30020,8724
AI,1983,224,48,30020,5535
AI,1983,224,51,30020,5535
AI,1983,224,53,30020,14259
AI,1983,224,56,30020,8724
AI,2002,793,42,30152,4534
AI,2002,793,44,30152,4534
AI,2002,793,45,30152,2733
AI,2002,793,46,30152,4534
AI,1983,223,50,30020,1686
AI,1983,223,37,30020,627
AI,1983,223,39,30020,673
AI,1983,223,41,30020,673
AI,1983,223,42,30020,1254
AI,1983,223,44,30020,1972
AI,1983,223,45,30020,627
AI,1983,223,46,30020,673
AI,1983,223,47,30020,627
AI,1983,223,48,30020,673
AI,1983,223,49,30020,1299
AI,1983,223,51,30020,627
AI,1983,223,53,30020,1014
AI,1983,223,55,30020,1014
AI,1983,223,59,30020,1014
AI,1983,324,40,30020,7424
AI,1983,324,50,30020,7424
AI,1983,324,27,30020,7424
AI,1983,324,34,30020,7424
AI,1983,324,37,30020,3044
AI,1983,324,39,30020,6089
AI,1983,324,41,30020,3044
AI,1983,324,43,30020,3044
AI,1983,324,51,30020,3044
AI,1983,413,50,30020,1787
AI,1983,413,34,30020,1787
AI,1983,413,38,30020,1787
AI,1983,413,42,30020,3574
AI,1983,413,45,30020,1787
AI,1983,414,30,30020,8583
AI,1983,414,40,30020,4291
AI,1983,414,50,30020,4958
AI,1983,414,26,30020,1430
AI,1983,414,27,30020,1430
AI,1983,414,28,30020,5340
AI,1983,414,29,30020,9631
AI,1983,414,31,30020,8583
AI,1983,414,32,30020,12874
AI,1994,414,50,30020,5709
AI,1994,414,12,30020,5849
AI,1994,414,16,30020,23395
AI,1994,414,17,30020,11698
AI,1994,414,18,30020,5849
AI,1994,414,21,30020,40942
AI,1994,414,22,30020,64337
AI,1994,414,23,30020,34953
AI,1994,414,24,30020,29244
AI,1994,414,25,30020,5849
AI,1994,414,26,30020,5849
AI,1994,414,27,30020,11698
AI,1994,414,29,30020,5849
AI,1994,414,31,30020,17407
AI,1994,414,32,30020,5849
AI,1994,414,33,30020,11698
AI,1994,414,34,30020,64337
AI,1994,414,35,30020,38336
AI,1994,414,36,30020,22500
AI,1994,414,37,30020,69430
AI,1994,414,38,30020,23116
AI,1994,414,39,30020,27871
AI,1994,414,41,30020,46034
AI,1994,414,42,30020,22162
AI,1994,414,43,30020,34337
AI,1994,414,44,30020,16790
AI,1994,414,46,30020,11419
AI,1994,414,47,30020,5849
AI,1994,414,48,30020,5849
AI,1994,414,49,30020,5232
AI,1994,414,51,30020,5709
AI,1994,414,52,30020,5849
AI,1994,414,57,30020,5849
AI,1983,314,30,30020,62350
AI,1983,314,40,30020,37410
AI,1983,314,50,30020,12470
AI,1991,794,20,30020,16090
AI,1991,794,40,30020,8045
AI,1991,794,18,30020,8045
AI,1991,794,22,30020,8045
AI,1991,794,25,30020,8045
AI,1991,794,26,30020,8045
AI,1991,794,28,30020,8045
AI,1991,794,29,30020,11162
AI,1991,794,35,30020,19206
AI,1991,794,37,30020,16090
AI,1991,794,38,30020,8045
AI,1991,794,39,30020,8045
AI,1991,794,41,30020,8045
AI,1991,794,42,30020,27251
AI,1991,794,43,30020,19206
AI,1991,794,44,30020,8045
AI,1991,794,46,30020,8045
AI,1991,794,56,30020,11162
AI,1991,794,59,30020,11162
AI,1994,414,20,30020,29244
AI,1994,414,30,30020,29105
AI,1994,414,40,30020,27394
AI,1983,414,42,30020,10297
AI,1983,414,43,30020,3909
AI,1983,414,44,30020,3909
AI,1983,414,45,30020,1430
AI,1983,414,46,30020,11346
AI,1983,414,47,30020,9915
AI,1983,414,48,30020,3909
AI,1983,414,51,30020,2479
AI,1983,414,53,30020,2479
AI,1983,314,24,30020,24940
AI,1983,314,25,30020,12470
AI,1983,314,26,30020,37410
AI,1983,314,28,30020,24940
AI,1983,314,29,30020,62350
AI,1983,314,31,30020,74820
AI,1983,314,32,30020,99761
AI,1983,314,33,30020,49880
AI,1983,314,34,30020,62350
AI,1983,314,35,30020,49880
AI,1983,314,36,30020,87290
AI,1983,314,37,30020,12470
AI,1983,314,38,30020,24940
AI,1983,314,39,30020,24940
AI,1983,314,41,30020,49880
AI,1983,314,42,30020,49880
AI,1983,314,44,30020,12470
AI,1983,414,33,30020,2861
AI,1983,414,34,30020,12874
AI,1983,414,35,30020,10013
AI,1983,414,36,30020,5722
AI,1983,414,37,30020,1430
AI,1983,414,38,30020,8583
AI,1983,414,39,30020,10679
AI,1983,414,41,30020,9249
AI,1983,794,20,30020,3629
AI,1983,794,30,30020,105417
AI,1983,794,40,30020,17410
AI,1983,794,50,30020,5803
AI,1983,794,22,30020,7258
AI,1983,794,23,30020,19173
AI,1983,794,24,30020,47932
AI,1983,794,25,30020,41975
AI,1983,794,26,30020,20474
AI,1983,794,27,30020,51836
AI,1983,794,28,30020,79568
AI,1983,794,29,30020,97561
AI,1983,794,31,30020,106121
AI,1983,794,32,30020,99307
AI,1983,794,33,30020,73029
AI,1983,794,34,30020,97132
AI,1983,794,35,30020,51529
AI,1983,794,36,30020,95249
AI,1983,794,37,30020,72140
AI,1983,794,38,30020,11607
AI,1983,794,39,30020,67363
AI,1983,794,41,30020,18865
AI,1983,794,42,30020,21193
AI,1983,794,43,30020,3629
AI,1983,794,47,30020,11761
AI,1986,223,20,30020,1205
AI,1986,223,30,30020,1205
AI,1986,223,40,30020,10048
AI,1986,223,50,30020,3751
AI,1986,223,23,30020,1205
AI,1986,223,24,30020,2409
AI,1986,223,25,30020,3614
AI,1986,223,26,30020,2409
