Collection Year,Collection Agency,Collection Name,OBS Gear Code,FMP Area,Reporting Area,ADFG Region,ADFG Statistical Area,Agency Species Code Type,Species Code,Species Group Code,Species Group Name,Number Animals,Weight,Record Count,Contact,Date Received from AKR
2019,ADFG,Sport Fishery,,AI,541,,,AKR,172,ROCK,Other Rockfish,37,51,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",2020-10-18 19:00:01
2019,ADFG,Sport Fishery,,BS,519,,,AKR,138,ROCK,Other Rockfish,2,2,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",2020-10-18 19:00:01
2019,ADFG,Sport Fishery,,BS,519,,,AKR,145,ROCK,Other Rockfish,60,272,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",2020-10-18 19:00:01
2019,ADFG,Sport Fishery,,BS,519,,,AKR,172,ROCK,Other Rockfish,51,71,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,541,,,AKR,143,ROCK,Other Rockfish,0,36.809,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,541,,,AKR,145,ROCK,Other Rockfish,0,4.59,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,541,,,AKR,172,ROCK,Other Rockfish,0,0.835,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,542,,,AKR,143,ROCK,Other Rockfish,0,399.547,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,543,,,AKR,142,ROCK,Other Rockfish,0,9.072,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,AI,543,,,AKR,143,ROCK,Other Rockfish,0,452.595,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,513,,,AKR,143,ROCK,Other Rockfish,0,44.225,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,517,,,AKR,143,ROCK,Other Rockfish,0,30.731,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,517,,,AKR,145,ROCK,Other Rockfish,0,0.499,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,517,,,AKR,172,ROCK,Other Rockfish,0,0.091,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,518,,,AKR,143,ROCK,Other Rockfish,0,51.846,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,518,,,AKR,145,ROCK,Other Rockfish,0,104.373,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,518,,,AKR,172,ROCK,Other Rockfish,0,19.758,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,521,,,AKR,143,ROCK,Other Rockfish,0,25.492,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,IPHC,IPHC Annual Longline Survey,8,BS,523,,,AKR,143,ROCK,Other Rockfish,0,20.434,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,517,,,AKR,143,ROCK,Other Rockfish,401,535.848,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,518,,,AKR,143,ROCK,Other Rockfish,498,551.277,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,518,,,AKR,145,ROCK,Other Rockfish,1,2.884,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,518,,,AKR,172,ROCK,Other Rockfish,1,1.349,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,521,,,AKR,143,ROCK,Other Rockfish,641,698.843,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,521,,,AKR,172,ROCK,Other Rockfish,30,40.455,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,521,,,AKR,176,ROCK,Other Rockfish,8,10.582,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2019,NMFS,AFSC Annual Longline Survey,,BS,523,,,AKR,143,ROCK,Other Rockfish,327,345.005,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
