Biomass estimates for BSAI Other Rockfish from AI/EBS trawl surveys and Random Effects Model
Contact: jane.sullivan@noaa.gov
Estimates generated 2020-11-24

Survey biomass estimates (t) with estimated variance and 95% confidence intervals.
The reported CV was used as an input to random effects models. Biomass estimates of zero were treated as NAs in the model.
No SSTs occur on the EBS Shelf, so this species X region combination is not reported or estimated in subsequent RE models.
species,region,year,biomass,var,cv,lci,uci
non-SST,1990,TOTAL,702.677,11.2705,43809.6
non-SST,1991,TOTAL,743.75,15.7816,35051.1
non-SST,1992,TOTAL,573.55,16.2838,20201.6
non-SST,1993,TOTAL,526.431,21.6075,12825.6
non-SST,1994,TOTAL,479.645,27.0482,8505.52
non-SST,1995,TOTAL,580.352,68.4927,4917.44
non-SST,1996,TOTAL,703.397,151.147,3273.43
non-SST,1997,TOTAL,922.091,339.437,2504.89
non-SST,1998,TOTAL,1195.01,450.74,3168.23
non-SST,1999,TOTAL,1343.3,523.867,3444.52
non-SST,2000,TOTAL,1454.94,849.567,2491.68
non-SST,2001,TOTAL,1119.14,479.709,2610.92
non-SST,2002,TOTAL,888.8,563.274,1402.45
non-SST,2003,TOTAL,1385.29,626.229,3064.44
non-SST,2004,TOTAL,2638.42,1299.19,5358.15
non-SST,2005,TOTAL,2830.16,1113.76,7191.7
non-SST,2006,TOTAL,3427.93,1353.44,8682.06
non-SST,2007,TOTAL,2403.44,720.168,8021.1
non-SST,2008,TOTAL,1693.54,495.119,5792.7
non-SST,2009,TOTAL,1220.38,446.404,3336.3
non-SST,2010,TOTAL,888.375,580.64,1359.21
non-SST,2011,TOTAL,699.342,335.817,1456.39
non-SST,2012,TOTAL,561.818,373.815,844.375
non-SST,2013,TOTAL,1063.24,429.131,2634.33
non-SST,2014,TOTAL,2302.82,898.87,5899.6
non-SST,2015,TOTAL,2197.23,800.315,6032.39
non-SST,2016,TOTAL,2080.34,1272.15,3401.97
non-SST,2017,TOTAL,2019.8,927.186,4399.99
non-SST,2018,TOTAL,2553.91,1411.9,4619.63
non-SST,2019,TOTAL,2553.91,854.776,7630.63
non-SST,2020,TOTAL,2553.91,565.349,11537.1
SST,1982,AI,6586.53,2987.27,14522.4
SST,1983,AI,6586.53,3098.35,14001.8
SST,1984,AI,6586.53,3219.54,13474.7
SST,1985,AI,6586.53,3352.77,12939.3
SST,1986,AI,6586.53,3500.58,12392.9
SST,1987,AI,6586.53,3666.5,11832.1
SST,1988,AI,6586.53,3855.65,11251.6
SST,1989,AI,6586.53,4075.87,10643.7
SST,1990,AI,6586.53,4340.38,9995.08
SST,1991,AI,6586.53,4674.78,9280.1
SST,1992,AI,6705.92,4785.52,9396.95
SST,1993,AI,6827.47,5007.53,9308.84
SST,1994,AI,6951.22,5393.7,8958.51
SST,1995,AI,7530.72,5650.57,10036.4
SST,1996,AI,8158.52,6128.13,10861.6
SST,1997,AI,8838.66,6883.11,11349.8
SST,1998,AI,9548.23,7184.19,12690.2
SST,1999,AI,10314.8,7771.97,13689.5
SST,2000,AI,11142.8,8719.99,14238.8
SST,2001,AI,12275.6,9402.13,16027.1
SST,2002,AI,13523.4,10576.9,17290.7
SST,2003,AI,14621.5,11225,19045.8
SST,2004,AI,15808.7,12466.5,20047.1
SST,2005,AI,16457.5,12852.3,21073.9
SST,2006,AI,17132.8,14043.2,20902.2
SST,2007,AI,17089.9,13086.8,22317.6
SST,2008,AI,17047.1,12763.6,22768.2
SST,2009,AI,17004.4,12882.1,22446
SST,2010,AI,16961.9,13525.6,21271.2
SST,2011,AI,16301.5,12723.6,20885.5
SST,2012,AI,15666.9,12623.5,19444
SST,2013,AI,15871.1,12259.5,20546.6
SST,2014,AI,16078,12487.4,20701
SST,2015,AI,15915.9,12213.6,20740.6
SST,2016,AI,15755.5,12494.2,19868
SST,2017,AI,15171.3,11483.6,20043.2
SST,2018,AI,14608.8,10951.5,19487.4
SST,2019,AI,14608.8,10056.5,21221.7
SST,2020,AI,14608.8,9384.85,22740.5
SST,1982,EBS_SLOPE,17588.5,5973.27,51789.9
SST,1983,EBS_SLOPE,17588.5,6133.29,50438.7
SST,1984,EBS_SLOPE,17588.5,6301.88,49089.3
SST,1985,EBS_SLOPE,17588.5,6479.87,47740.9
SST,1986,EBS_SLOPE,17588.5,6668.23,46392.4
SST,1987,EBS_SLOPE,17588.5,6868.04,45042.6
SST,1988,EBS_SLOPE,17588.5,7080.63,43690.3
SST,1989,EBS_SLOPE,17588.5,7307.51,42333.8
SST,1990,EBS_SLOPE,17588.5,7550.54,40971.2
SST,1991,EBS_SLOPE,17588.5,7811.93,39600.3
SST,1992,EBS_SLOPE,17588.5,8094.44,38218.2
SST,1993,EBS_SLOPE,17588.5,8401.48,36821.5
SST,1994,EBS_SLOPE,17588.5,8737.44,35405.7
SST,1995,EBS_SLOPE,17588.5,9108.05,33965
SST,1996,EBS_SLOPE,17588.5,9521.05,32491.7
SST,1997,EBS_SLOPE,17588.5,9987.32,30974.8
SST,1998,EBS_SLOPE,17588.5,10522.9,29398.1
SST,1999,EBS_SLOPE,17588.5,11153.5,27736.1
SST,2000,EBS_SLOPE,17588.5,11924.1,25943.6
SST,2001,EBS_SLOPE,17588.5,12930.1,23925.1
SST,2002,EBS_SLOPE,17588.5,14463.4,21388.9
SST,2003,EBS_SLOPE,18334.9,14740.6,22805.7
SST,2004,EBS_SLOPE,19113,16380.5,22301.3
SST,2005,EBS_SLOPE,20554.5,16112,26221.9
SST,2006,EBS_SLOPE,22104.7,16863.3,28975.3
SST,2007,EBS_SLOPE,23771.8,18398.2,30714.8
SST,2008,EBS_SLOPE,25564.7,21117.4,30948.5
SST,2009,EBS_SLOPE,26998.2,21592.6,33757
SST,2010,EBS_SLOPE,28512.2,23883.4,34038.1
SST,2011,EBS_SLOPE,29192.1,23478,36296.9
SST,2012,EBS_SLOPE,29888.3,25129.4,35548.5
SST,2013,EBS_SLOPE,31038.2,24102.6,39969.6
SST,2014,EBS_SLOPE,32232.4,24405.7,42568.9
SST,2015,EBS_SLOPE,33472.4,25676.1,43636
SST,2016,EBS_SLOPE,34760.2,28265.3,42747.5
SST,2017,EBS_SLOPE,34760.2,25369.3,47627.3
SST,2018,EBS_SLOPE,34760.2,23430.4,51568.7
SST,2019,EBS_SLOPE,34760.2,21934.4,55085.8
SST,2020,EBS_SLOPE,34760.2,20705.8,58354.3
SST,1982,SBS,643.977,250.036,1658.58
SST,1983,SBS,643.977,257.727,1609.09
SST,1984,SBS,643.977,265.929,1559.46
SST,1985,SBS,643.977,274.709,1509.62
SST,1986,SBS,643.977,284.145,1459.49
SST,1987,SBS,643.977,294.332,1408.97
SST,1988,SBS,643.977,305.392,1357.95
SST,1989,SBS,643.977,317.477,1306.26
SST,1990,SBS,643.977,330.786,1253.7
SST,1991,SBS,643.977,345.585,1200.01
SST,1992,SBS,685.884,381.076,1234.5
SST,1993,SBS,730.519,420.943,1267.77
SST,1994,SBS,778.059,465.964,1299.19
SST,1995,SBS,812.571,490.604,1345.83
SST,1996,SBS,848.614,519.225,1386.96
SST,1997,SBS,886.255,552.607,1421.35
SST,1998,SBS,906.101,569.3,1442.15
SST,1999,SBS,926.39,591.156,1451.73
SST,2000,SBS,947.135,619.263,1448.6
SST,2001,SBS,961.095,630.926,1464.04
SST,2002,SBS,975.261,649.753,1463.84
SST,2003,SBS,986.099,648.485,1499.48
SST,2004,SBS,997.056,654.276,1519.42
SST,2005,SBS,1011.07,653.754,1563.69
SST,2006,SBS,1025.29,659.566,1593.79
SST,2007,SBS,1043.06,657.255,1655.32
SST,2008,SBS,1061.14,660.285,1705.34
SST,2009,SBS,1079.53,668.304,1743.79
SST,2010,SBS,1098.24,681.329,1770.25
SST,2011,SBS,1118.91,689.292,1816.29
SST,2012,SBS,1139.97,702.244,1850.54
SST,2013,SBS,1196.07,729.147,1961.98
SST,2014,SBS,1254.92,760.648,2070.39
SST,2015,SBS,1279.74,763.403,2145.31
SST,2016,SBS,1305.05,770.691,2209.91
SST,2017,SBS,1314.73,750.99,2301.67
SST,2018,SBS,1324.49,735.232,2386.02
SST,2019,SBS,1324.49,702.103,2498.61
SST,2020,SBS,1324.49,672.568,2608.33
SST,1982,TOTAL,24819,10820.5,56927.3
SST,1983,TOTAL,24819,11066.3,55662.8
SST,1984,TOTAL,24819,11323.6,54397.9
SST,1985,TOTAL,24819,11593.6,53131.4
SST,1986,TOTAL,24819,11877.3,51862.1
SST,1987,TOTAL,24819,12176.4,50588.4
SST,1988,TOTAL,24819,12492.5,49308.3
SST,1989,TOTAL,24819,12827.6,48019.9
SST,1990,TOTAL,24819,13184.4,46720.6
SST,1991,TOTAL,24819,13565.8,45407.1
SST,1992,TOTAL,24980.3,14085.5,44301.9
SST,1993,TOTAL,25146.5,14648.1,43169
SST,1994,TOTAL,25317.8,15263.6,41994.6
SST,1995,TOTAL,25931.8,16268.7,41334.5
SST,1996,TOTAL,26595.6,17386.2,40683.2
SST,1997,TOTAL,27313.4,18654.3,39992
SST,1998,TOTAL,28042.8,19923,39471.9
SST,1999,TOTAL,28829.6,21371.8,38889.9
SST,2000,TOTAL,29678.4,23105.6,38121.1
SST,2001,TOTAL,30825.1,25080.3,37885.8
SST,2002,TOTAL,32087.2,27622.5,37273.5
SST,2003,TOTAL,33942.5,28789.9,40017.4
SST,2004,TOTAL,35918.8,31423.2,41057.6
SST,2005,TOTAL,38023.1,32068,45084
SST,2006,TOTAL,40262.8,33905.6,47812
SST,2007,TOTAL,41904.8,34921.5,50284.5
SST,2008,TOTAL,43672.9,37222.8,51240.7
SST,2009,TOTAL,45082.2,38012.5,53466.8
SST,2010,TOTAL,46572.3,40616.5,53401.4
SST,2011,TOTAL,46612.6,39632.5,54822
SST,2012,TOTAL,46695.2,40872.3,53347.7
SST,2013,TOTAL,48105.4,39990.1,57867.5
SST,2014,TOTAL,49565.3,40604,60504.3
SST,2015,TOTAL,50668.1,41705.2,61557.2
SST,2016,TOTAL,51820.8,44321.7,60588.6
SST,2017,TOTAL,51246.3,40714.5,64502.3
SST,2018,TOTAL,50693.5,38122.2,67410.3
SST,2019,TOTAL,50693.5,36213.8,70962.7
SST,2020,TOTAL,50693.5,34628.7,74211.1

Biomass estimates (t) with 95% confidence intervals from the random effects model by species group and FMP subarea.
species,year,FMP,fmp_est,fmp_sd,fmp_lci,fmp_uci
non-SST,1982,AI,471.056,2.13128,7.22587390876899,30708.224076083
non-SST,1983,AI,471.056,2.01282,9.11434715953869,24345.5456822023
non-SST,1984,AI,471.056,1.88693,11.6650149013645,19022.1578808309
non-SST,1985,AI,471.056,1.75201,15.1960782229714,14602.040860817
non-SST,1986,AI,471.056,1.60581,20.2385536708303,10963.9136642365
non-SST,1987,AI,471.056,1.44488,27.7437942045592,7997.95995817817
non-SST,1988,AI,471.056,1.26362,39.5783314508385,5606.44542106636
non-SST,1989,AI,471.056,1.05157,59.9733191755461,3699.87451397348
non-SST,1990,AI,471.056,0.784132,101.299174576546,2190.47939989213
non-SST,1991,AI,471.056,0.352027,236.276815079499,939.126232344635
non-SST,1992,AI,396.413,0.645387,111.887967117574,1404.46976218516
non-SST,1993,AI,333.598,0.673241,89.1557031929339,1248.23899782578
non-SST,1994,AI,280.737,0.483846,108.75309485548,724.699037519193
non-SST,1995,AI,364.859,0.691061,94.1633855485421,1413.73517005051
non-SST,1996,AI,474.189,0.697211,120.913137560027,1859.64248599017
non-SST,1997,AI,616.28,0.509619,226.976880826087,1673.30274791735
non-SST,1998,AI,757.427,0.678235,200.454354625945,2861.97654024298
non-SST,1999,AI,930.901,0.635617,267.827633322576,3235.57603467033
non-SST,2000,AI,1144.11,0.302873,631.912693345439,2071.46921700532
non-SST,2001,AI,844.76,0.539585,293.379197984246,2432.41328118403
non-SST,2002,AI,623.735,0.280784,359.742665820177,1081.45457069435
non-SST,2003,AI,879.233,0.548865,299.847657248849,2578.14476651866
non-SST,2004,AI,1239.39,0.354467,618.699244900814,2482.76943080197
non-SST,2005,AI,1783.55,0.620647,528.420791110678,6019.91945815343
non-SST,2006,AI,2566.64,0.591207,805.599893745355,8177.31102094995
non-SST,2007,AI,1779.97,0.758659,402.373253532341,7874.01541500658
non-SST,2008,AI,1234.42,0.779253,268.009016371237,5685.60251080991
non-SST,2009,AI,856.074,0.666742,231.722955555308,3162.66764214078
non-SST,2010,AI,593.691,0.295775,332.50004052993,1060.05702411117
non-SST,2011,AI,430.749,0.539111,149.735139079851,1239.15269415853
non-SST,2012,AI,312.528,0.282199,179.753060909984,543.37739946978
non-SST,2013,AI,788.658,0.586289,249.936360335541,2488.55924815816
non-SST,2014,AI,1990.17,0.542172,687.676291868467,5759.65272575891
non-SST,2015,AI,1835.16,0.596004,570.617501351336,5902.04860107576
non-SST,2016,AI,1692.23,0.298678,942.365859197462,3038.77983794822
non-SST,2017,AI,1279.4,0.542505,441.790901677749,3705.06579873834
non-SST,2018,AI,967.284,0.30144,535.75113033244,1746.40478327209
non-SST,2019,AI,967.284,0.762762,216.909154746574,4313.50321635411
non-SST,2020,AI,967.284,1.03573,127.03483550541,7365.21075446394
non-SST,1982,EBS,132.0302,3.11045575735298,0.297166527067432,58660.6233348899
non-SST,1983,EBS,132.0302,3.03051218579192,0.34757555962108,50153.0479618419
non-SST,1984,EBS,132.0302,2.94840242596421,0.408265300083708,42697.6618107536
non-SST,1985,EBS,140.104,2.86212734284531,0.5130486582054,38259.7839445892
non-SST,1986,EBS,148.8229,2.77150049297959,0.650909959217977,34026.6042188378
non-SST,1987,EBS,159.7736,2.67693474463522,0.841108775834773,30349.9428259141
non-SST,1988,EBS,177.3477,2.57138049990435,1.1482125543332,27392.3208526102
non-SST,1989,EBS,200.67,2.45453091268116,1.63359184919779,24650.2508688291
non-SST,1990,EBS,231.6204,2.32462634121433,2.43228755682722,22056.6065659361
non-SST,1991,EBS,272.6944,2.18164288664555,3.78986991932897,19621.3161333322
non-SST,1992,EBS,177.1362,2.10110220849444,2.88279007014098,10884.3282330668
non-SST,1993,EBS,192.8328,1.93144551263765,4.37624165945183,8496.90022842517
non-SST,1994,EBS,198.908,1.7638278327192,6.2697711459997,6310.34076726121
non-SST,1995,EBS,215.4926,1.52037828910412,10.946120744255,4242.33038714944
non-SST,1996,EBS,229.2084,1.26155837829447,19.3361656817156,2717.00664419931
non-SST,1997,EBS,305.8121,0.902751028722232,52.1215684449733,1794.28676643036
non-SST,1998,EBS,437.5827,0.555820858559298,147.209513465763,1300.72177287525
non-SST,1999,EBS,412.4033,0.468305774609155,164.699472735718,1032.64739726156
non-SST,2000,EBS,310.8349,0.570333209894076,101.637118872824,950.620561951447
non-SST,2001,EBS,274.3839,0.541446391637358,94.9445743126149,792.952363252705
non-SST,2002,EBS,265.0651,0.399458162331131,121.150970507759,579.933507288827
non-SST,2003,EBS,506.0617,0.500832179097326,189.621034966249,1350.58035229305
non-SST,2004,EBS,1399.0325,0.556950009279311,469.615458816561,4167.86095796049
non-SST,2005,EBS,1046.6106,0.641264002824242,297.803769020862,3678.24004254165
non-SST,2006,EBS,861.2908,0.503607607623948,320.974372427107,2311.15598592878
non-SST,2007,EBS,623.4707,0.623469070565637,183.699706209466,2116.03884284525
non-SST,2008,EBS,459.1208,0.616241141349768,137.205625853864,1536.32117984106
non-SST,2009,EBS,364.3104,0.468560611784465,145.42019561732,912.679748399075
non-SST,2010,EBS,294.6839,0.269067966723837,173.908629181362,499.334629500469
non-SST,2011,EBS,268.5923,0.387619866713692,125.644900443275,574.172317099809
non-SST,2012,EBS,249.2898,0.300384005943546,138.360614238601,449.155308582765
non-SST,2013,EBS,274.5781,0.436801558044201,116.641448183169,646.366571865738
non-SST,2014,EBS,312.6531,0.323000459867549,166.004246252619,588.852171834537
non-SST,2015,EBS,362.0683,0.444085003786712,151.627409852293,864.576226637348
non-SST,2016,EBS,388.11,0.334883846329407,201.324184255034,748.193132669969
non-SST,2017,EBS,740.406,0.484723442250061,286.328781891566,1914.58588694589
non-SST,2018,EBS,1586.63,0.425562219604879,689.016761925397,3653.60452170331
non-SST,2019,EBS,1586.63,0.701865844959685,400.899387937294,6279.36792284093
non-SST,2020,EBS,1586.63,0.924880438330402,258.941428132754,9721.86943994678
SST,1982,AI,6586.53,0.403401,2987.27229303605,14522.4047844695
SST,1983,AI,6586.53,0.384774,3098.34969859723,14001.7692194465
SST,1984,AI,6586.53,0.365197,3219.54657508037,13474.685465551
SST,1985,AI,6586.53,0.34451,3352.77061893806,12939.2619930083
SST,1986,AI,6586.53,0.322499,3500.57980885612,12392.9119773664
SST,1987,AI,6586.53,0.298871,3666.50720796763,11832.0720457406
SST,1988,AI,6586.53,0.273208,3855.64756883871,11251.6449354749
SST,1989,AI,6586.53,0.244869,4075.86671326206,10643.7183776747
SST,1990,AI,6586.53,0.212789,4340.37267589895,9995.08122465888
SST,1991,AI,6586.53,0.174921,4674.77715604551,9280.09528428477
SST,1992,AI,6705.92,0.17214,4785.52778327612,9396.94952844146
SST,1993,AI,6827.47,0.158169,5007.53080525007,9308.84869485534
SST,1994,AI,6951.22,0.129432,5393.69383997501,8958.50986763161
SST,1995,AI,7530.72,0.146548,5650.57084614501,10036.4627331574
SST,1996,AI,8158.52,0.146006,6128.1384180005,10861.6098479247
SST,1997,AI,8838.66,0.127584,6883.11039066599,11349.7977166746
SST,1998,AI,9548.23,0.145139,7184.19415741458,12690.17709367
SST,1999,AI,10314.8,0.144414,7772.00610553851,13689.5284943459
SST,2000,AI,11142.8,0.125091,8719.96469710884,14238.8181779184
SST,2001,AI,12275.6,0.136058,9402.16396968788,16027.1992538971
SST,2002,AI,13523.4,0.125381,10576.9251779662,17290.6912437067
SST,2003,AI,14621.5,0.134873,11224.9835510047,19045.7528314922
SST,2004,AI,15808.7,0.121184,12466.4343605919,20047.0309682146
SST,2005,AI,16457.5,0.126151,12852.3328596243,21073.9411442475
SST,2006,AI,17132.8,0.101458,14043.1828960686,20902.158578464
SST,2007,AI,17089.9,0.136167,13086.7507560346,22317.5857364994
SST,2008,AI,17047.1,0.147644,12763.6062733103,22768.1434374605
SST,2009,AI,17004.4,0.141651,12882.0668058632,22445.9027978643
SST,2010,AI,16961.9,0.115503,13525.5944051411,21271.2316362705
SST,2011,AI,16301.5,0.126428,12723.5963277276,20885.518166817
SST,2012,AI,15666.9,0.110198,12623.5248724413,19443.9950877628
SST,2013,AI,15871.1,0.131733,12259.5247478316,20546.6215364142
SST,2014,AI,16078,0.128945,12487.3942804121,20701.0428433008
SST,2015,AI,15915.9,0.135088,12213.5516904059,20740.5576388551
SST,2016,AI,15755.5,0.118327,12494.2506520337,19868.0006639369
SST,2017,AI,15171.3,0.142083,11483.6330103154,20043.1643438314
SST,2018,AI,14608.8,0.147013,10951.5238051215,19487.42852937
SST,2019,AI,14608.8,0.190511,10056.5335410433,21221.7297907863
SST,2020,AI,14608.8,0.225779,9384.85525463962,22740.5784798324
SST,1982,EBS,18232.477,0.534880642583965,6390.66540321917,52016.9961312756
SST,1983,EBS,18232.477,0.521678015694477,6558.19585896011,50688.2113167384
SST,1984,EBS,18232.477,0.508142869199213,6734.50580988697,49361.1895125988
SST,1985,EBS,18232.477,0.494247306662389,6920.44264298792,48034.9646264828
SST,1986,EBS,18232.477,0.479960551582449,7116.96786662613,46708.5455189946
SST,1987,EBS,18232.477,0.465247007070485,7325.19899094668,45380.7764084464
SST,1988,EBS,18232.477,0.450065290185169,7546.44420147254,44050.3114686335
SST,1989,EBS,18232.477,0.4343653007947,7782.27307728681,42715.4398533935
SST,1990,EBS,18232.477,0.418089245095485,8034.53828050677,41374.2776435637
SST,1991,EBS,18232.477,0.401167734876518,8305.48129673995,40024.5579610191
SST,1992,EBS,18274.384,0.382722413308899,8631.03447655033,38692.130298723
SST,1993,EBS,18319.019,0.363459673009269,8985.02093906025,37349.5464727831
SST,1994,EBS,18366.559,0.343256188061181,9372.2147727044,35992.6119579463
SST,1995,EBS,18401.071,0.322176809144822,9785.8975474964,34600.7519804524
SST,1996,EBS,18437.114,0.29979270329361,10244.8178264776,33180.4018779582
SST,1997,EBS,18474.755,0.275797728571932,10760.0656668446,31720.6774454674
SST,1998,EBS,18494.601,0.249977643467572,11330.7772127325,30187.714375395
SST,1999,EBS,18514.89,0.221350781529658,11997.8532916336,28571.873932743
SST,2000,EBS,18535.635,0.188642858105728,12806.5286751332,26827.704334926
SST,2001,EBS,18549.595,0.149282177483739,13844.0410100005,24854.5547080847
SST,2002,EBS,18563.761,0.0951599117787234,15405.0891610182,22370.0894466192
SST,2003,EBS,19320.999,0.106175823985217,15691.0097430805,23790.7571577808
SST,2004,EBS,20110.056,0.0755448685959799,17342.3596952245,23319.4536055262
SST,2005,EBS,21565.57,0.118842988425561,17084.4006445755,27222.1319963347
SST,2006,EBS,23129.99,0.132319982662514,17846.0621828502,29978.4026256629
SST,2007,EBS,24814.86,0.125595206649587,19400.0581258253,31741.0016416331
SST,2008,EBS,26625.84,0.0940778171455929,22142.2965671748,32017.2459778437
SST,2009,EBS,28077.73,0.109963154341761,22633.9038595822,34830.8858623672
SST,2010,EBS,29610.44,0.0874621479812948,24945.6932434407,35147.4760968666
SST,2011,EBS,30311.01,0.107379440390974,24558.236812604,37411.3717621848
SST,2012,EBS,31028.27,0.0856821498039224,26231.5192046478,36702.1647386064
SST,2013,EBS,32234.27,0.124546412370577,25252.3495800578,41146.5934739574
SST,2014,EBS,33487.32,0.136885340673321,25607.1495552598,43792.4806258671
SST,2015,EBS,34752.14,0.130610179316515,26903.1989977907,44890.989903423
SST,2016,EBS,36065.25,0.102122063050328,29523.0275655338,44057.2110931124
SST,2017,EBS,36074.93,0.155112839526893,26617.7157244465,48892.2711466805
SST,2018,EBS,36084.69,0.194154324185698,24663.5439587739,52794.7181707794
SST,2019,EBS,36084.69,0.22662994271508,23142.5748424878,56264.4762416645
SST,2020,EBS,36084.69,0.255030274292422,21889.5496509848,59485.2280269512

Biomass estimates (t) with 95% confidence intervals from the random effects
model by species group and all other rockfish combined.
species,year,spp_est,spp_sd,spp_lci,spp_uci
non-SST,1982,603.0862,2.92776504352899,1.94184907990058,187302.38533731
non-SST,1983,603.0862,2.84269682551656,2.29417742871652,158537.417410614
non-SST,1984,603.0862,2.75501244745685,2.7243660024714,133503.708496031
non-SST,1985,611.16,2.66333910512461,3.30426528544465,113040.725647952
non-SST,1986,619.8789,2.56736867348285,4.0449999427378,94993.7839566783
non-SST,1987,630.8296,2.46714740361524,5.00995467145641,79431.0548363656
non-SST,1988,648.4037,2.35792734298655,6.37877392386347,65910.3713647601
non-SST,1989,671.726,2.23898970900569,8.34306529014597,54082.7385839749
non-SST,1990,702.6764,2.10852696082424,11.2704429379886,43809.6466867946
non-SST,1991,743.7504,1.96573924161534,15.7817874338299,35050.8242377155
non-SST,1992,573.5492,1.81718712948274,16.2835752777453,20201.8708551203
non-SST,1993,526.4308,1.62912995900131,21.6071692489772,12825.8072121945
non-SST,1994,479.645,1.46705966227278,27.0478983938836,8505.62667290349
non-SST,1995,580.3516,1.09025198280327,68.4935952210031,4917.36458767871
non-SST,1996,703.3974,0.784530364415644,151.145433558557,3273.45584102662
non-SST,1997,922.0921,0.509872065631639,339.439545346159,2504.8756178816
non-SST,1998,1195.0097,0.497459069039878,450.739607666518,3168.23318564593
non-SST,1999,1343.3043,0.480433228128938,523.86741421808,3444.50980042693
non-SST,2000,1454.9449,0.274486739523624,849.56911719243,2491.69210508924
non-SST,2001,1119.1439,0.432214174209587,479.708925883397,2610.9230021116
non-SST,2002,888.8001,0.232707410015971,563.273796628413,1402.45405074496
non-SST,2003,1385.2947,0.405077466603414,626.229139226398,3064.43965258267
non-SST,2004,2638.4225,0.361447889823571,1299.19304436563,5358.15159933012
non-SST,2005,2830.1606,0.475812569957518,1113.75904618373,7191.68930590311
non-SST,2006,3427.9308,0.474134007486945,1353.44630648479,8682.06556350795
non-SST,2007,2403.4407,0.614884142352908,720.167407690642,8021.0894532704
non-SST,2008,1693.5408,0.627438070090916,495.119004450954,5792.709258747
non-SST,2009,1220.3844,0.513111044849697,446.403620807094,3336.30377161961
non-SST,2010,888.3749,0.216971216767578,580.639599505303,1359.20795554145
non-SST,2011,699.3413,0.374272486846113,335.816479172522,1456.38550880772
non-SST,2012,561.8178,0.207866381753636,373.814427008248,844.374153568652
non-SST,2013,1063.2361,0.462912823726278,429.131468954538,2634.32324620074
non-SST,2014,2302.8231,0.47997474507442,898.871945851854,5899.61034423876
non-SST,2015,2197.2283,0.515279283104792,800.314348832381,6032.39490753156
non-SST,2016,2080.34,0.250930708257724,1272.14843680147,3401.97290693633
non-SST,2017,2019.806,0.397245931925408,927.186488550484,4399.99539252763
non-SST,2018,2553.914,0.302391435720387,1411.90501977623,4619.62853594057
non-SST,2019,2553.914,0.55844053183188,854.775550949536,7630.63088567571
non-SST,2020,2553.914,0.769357840171558,565.347731954744,11537.1060158744
SST,1982,24819.007,0.423554560018861,10820.5037894436,56927.3963996944
SST,1983,24819.007,0.412093486207849,11066.3230597077,55662.8525249577
SST,1984,24819.007,0.400365798385237,11323.6426069891,54397.9644929676
SST,1985,24819.007,0.388347081127544,11593.5567581496,53131.5041031779
SST,1986,24819.007,0.376010016426965,11877.3133423057,51862.1586139336
SST,1987,24819.007,0.363322679947135,12176.3715819084,50588.3960851912
SST,1988,24819.007,0.350247583072072,12492.4505780265,49308.4286880853
SST,1989,24819.007,0.336738842624717,12827.6325798203,48020.0149663688
SST,1990,24819.007,0.322742691460907,13184.397140858,46720.612393959
SST,1991,24819.007,0.308193463643688,13565.7818557609,45407.1217579299
SST,1992,24980.304,0.29231602948996,14085.5332010139,44301.8790291515
SST,1993,25146.489,0.27571765897841,14648.1152134892,43169.097171273
SST,1994,25317.779,0.258181802701993,15263.5944135428,41994.6911668535
SST,1995,25931.791,0.237870959174898,16268.6930268786,41334.4688080761
SST,1996,26595.634,0.216871146156011,17386.2492449611,40683.1708148296
SST,1997,27313.415,0.194542351284415,18654.2679594845,39992.0619014654
SST,1998,28042.831,0.17441658162226,19923.0334063922,39471.9194840204
SST,1999,28829.69,0.15271979747964,21371.8568454529,38889.977202563
SST,2000,29678.435,0.127728430260523,23105.5526820359,38121.1181645543
SST,2001,30825.195,0.105227605575432,25080.3900565203,37885.8799503
SST,2002,32087.161,0.0764422948263964,27622.4565060549,37273.5097189576
SST,2003,33942.499,0.0840024044707842,28789.8580553974,40017.3295800258
SST,2004,35918.756,0.0682217939580448,31423.1503689894,41057.5329792762
SST,2005,38023.07,0.0869051368589945,32068.0116840216,45083.9879463206
SST,2006,40262.79,0.0876767713745748,33905.635702111,47811.88215513
SST,2007,41904.76,0.0930085003524275,34921.5027318467,50284.4600973085
SST,2008,43672.94,0.0815336604554242,37222.8460478858,51240.7268855772
SST,2009,45082.13,0.0870269841763252,38012.4238002491,53466.6891018819
SST,2010,46572.34,0.0698118237678543,40616.5503684792,53401.4541707327
SST,2011,46612.51,0.0827667326326431,39632.3682358067,54822.0100190002
SST,2012,46695.17,0.0679537271877082,40872.2532390125,53347.6558920826
SST,2013,48105.37,0.0942661166769294,39990.1120419915,57867.4703488442
SST,2014,49565.32,0.101746368165812,40604.0783700798,60504.2903402703
SST,2015,50668.04,0.0993219744215517,41705.1351875674,61557.1743358576
SST,2016,51820.75,0.0797526489488458,44321.7468552305,60588.544475331
SST,2017,51246.23,0.117376153330799,40714.5203349199,64502.1989110968
SST,2018,50693.49,0.145407477265449,38122.2783388425,67410.187437872
SST,2019,50693.49,0.171609168315027,36213.9183625126,70962.4930021464
SST,2020,50693.49,0.194445715749851,34628.7373682671,74210.904690248
Total Other Rockfish,1982,25422.0932,2.44776824650816,209.714718290022,3081723.72420576
Total Other Rockfish,1983,25422.0932,2.26893217469791,297.753756235384,2170527.85778656
